Date,Open,High,Low,Close,Volume,Adj Close
2013-02-22,199.229996,201.089996,198.839996,201.089996,3107900,185.387451
2013-02-21,198.630005,199.070007,198.110001,198.330002,3922900,182.842977
2013-02-20,200.619995,201.720001,198.860001,199.309998,3715400,183.746448
2013-02-19,200.600006,201.889999,200.220001,200.320007,2998300,184.677589
2013-02-15,199.979996,201.25,199.820007,200.979996,3627800,185.28604
2013-02-14,199.729996,200.320007,199.259995,199.649994,3294200,184.059895
2013-02-13,200.649994,200.949997,199.570007,200.089996,2169800,184.465539
2013-02-12,200.009995,200.740005,199.020004,200.039993,2461800,184.41944
2013-02-11,200.979996,201.949997,199.75,200.160004,2944700,184.530079
2013-02-08,199.970001,202.089996,199.679993,201.679993,2893300,185.931377
2013-02-07,200.619995,200.910004,198.679993,199.740005,3076700,184.142878
2013-02-06,200.389999,201.289993,199.559998,201.020004,3624200,185.322925
2013-02-05,204.309998,204.75,202.509995,202.789993,3636900,186.171074
2013-02-04,204.190002,205.020004,203.570007,203.789993,3188800,187.089122
2013-02-01,204.649994,205.350006,203.839996,205.179993,3370700,188.365209
2013-01-31,203.320007,204.470001,202.960007,203.070007,3091400,186.42814
2013-01-30,203.690002,204.880005,203.190002,203.520004,2998400,186.841259
2013-01-29,204.339996,205.729996,203.639999,203.899994,3617100,187.190108
2013-01-28,204.850006,206.220001,204.289993,204.929993,2823700,188.135697
2013-01-25,204.449997,205.179993,204.130005,204.970001,3358900,188.172427
2013-01-24,203.910004,205.059998,203.080002,204.419998,4447200,187.667497
2013-01-23,203.50,208.580002,203.360001,204.720001,12530500,187.942915
2013-01-22,194.360001,196.080002,194.009995,196.080002,7172300,180.010975
2013-01-18,194.029999,195.00,193.800003,194.470001,4559600,178.532916
2013-01-17,193.850006,194.460007,193.240005,193.649994,3881600,177.78011
2013-01-16,192.00,193.179993,191.350006,192.589996,2962900,176.80698
2013-01-15,191.309998,192.729996,190.389999,192.50,4172100,176.724359
2013-01-14,192.820007,193.279999,191.75,192.619995,4172200,176.834521
2013-01-11,194.149994,195.00,192.899994,194.449997,3880400,178.514551
2013-01-10,192.649994,192.960007,191.279999,192.880005,3608100,177.073222
2013-01-09,193.479996,193.490005,191.649994,192.320007,3212000,176.559117
2013-01-08,192.919998,193.300003,191.600006,192.869995,3026900,177.064033
2013-01-07,193.399994,193.779999,192.339996,193.139999,2862300,177.31191
2013-01-04,194.190002,194.460007,192.779999,193.990005,3380200,178.092257
2013-01-03,195.669998,196.289993,194.440002,195.270004,3644700,179.267358
2013-01-02,194.089996,196.350006,193.800003,196.350006,4234100,180.258852
2012-12-31,189.229996,191.679993,188.839996,191.550003,4684900,175.852216
2012-12-28,191.110001,192.220001,189.830002,189.830002,3536600,174.273171
2012-12-27,191.529999,193.279999,190.699997,192.710007,3967600,176.917156
2012-12-26,192.210007,193.529999,190.949997,191.949997,2776500,176.21943
2012-12-24,193.050003,193.830002,192.020004,192.399994,1631200,176.632549
2012-12-21,193.100006,194.50,191.570007,193.419998,8225300,177.568962
2012-12-20,194.470001,194.949997,193.160004,194.770004,4184500,178.808334
2012-12-19,195.460007,196.449997,195.00,195.080002,4270500,179.092927
2012-12-18,193.850006,195.919998,193.839996,195.690002,4125900,179.652937
2012-12-17,191.759995,193.910004,191.759995,193.619995,3792400,177.752569
2012-12-14,191.690002,193.399994,191.259995,191.759995,3826900,176.044998
2012-12-13,192.179993,193.050003,191.369995,191.990005,3623200,176.25616
2012-12-12,194.600006,194.75,192.460007,192.949997,4241900,177.137478
2012-12-11,193.179993,194.800003,193.149994,194.199997,4144000,178.285039
2012-12-10,192.169998,193.539993,191.649994,192.619995,3438500,176.834521
2012-12-07,190.139999,192.199997,190.110001,191.949997,4091300,176.21943
2012-12-06,189.169998,190.179993,188.410004,189.699997,3216600,174.15382
2012-12-05,189.009995,189.460007,186.940002,188.649994,4202100,173.189867
2012-12-04,189.710007,190.75,189.020004,189.360001,3990700,173.841687
2012-12-03,190.759995,191.300003,188.360001,189.479996,3349600,173.951849
2012-11-30,191.75,192.00,189.50,190.070007,4936400,174.493508
2012-11-29,192.75,192.899994,190.199997,191.529999,4077900,175.833851
2012-11-28,190.979996,192.039993,189.270004,191.979996,3603600,176.24697
2012-11-27,192.080002,193.050003,191.00,191.229996,3290900,175.558434
2012-11-26,192.449997,193.369995,191.770004,192.880005,5210300,177.073222
2012-11-23,191.00,193.490005,190.800003,193.490005,3877600,177.633233
2012-11-21,189.300003,190.889999,188.949997,190.289993,5189600,174.695466
2012-11-20,189.880005,190.110001,188.25,189.199997,3170200,173.694796
2012-11-19,188.619995,190.389999,188.300003,190.350006,3588900,174.75056
2012-11-16,186.330002,187.559998,185.100006,186.940002,4660800,171.620011
2012-11-15,185.830002,187.199997,184.779999,185.850006,3411700,170.619342
2012-11-14,189.139999,189.270004,185.279999,185.509995,4404400,170.307194
2012-11-13,188.389999,190.880005,188.25,188.320007,3406700,172.886923
2012-11-12,190.029999,190.770004,187.410004,189.25,3067400,173.740701
2012-11-09,189.850006,191.639999,188.880005,189.639999,3671600,174.09874
2012-11-08,191.399994,191.809998,190.089996,190.100006,3542200,174.521048
2012-11-07,193.360001,193.679993,191.160004,191.160004,4746200,175.494178
2012-11-06,195.259995,196.75,194.679993,195.070007,3281000,178.303411
2012-11-05,192.360001,194.970001,192.009995,194.139999,2736200,177.453339
2012-11-02,197.529999,198.00,193.289993,193.429993,4260100,176.804359
2012-11-01,194.679993,197.889999,194.550003,197.149994,3758800,180.20462
2012-10-31,194.800003,196.410004,193.630005,194.529999,6052300,177.809817
2012-10-26,191.490005,193.869995,191.470001,193.270004,4006500,176.658122
2012-10-25,191.410004,192.440002,190.710007,191.600006,3249600,175.131663
2012-10-24,192.440002,193.289993,190.559998,190.720001,3738000,174.327296
2012-10-23,193.529999,194.00,190.940002,191.25,4427400,174.81174
2012-10-22,193.710007,194.679993,192.440002,194.399994,4402500,177.690987
2012-10-19,195.289993,196.080002,193.179993,193.360001,6620300,176.740383
2012-10-18,199.910004,200.139999,194.070007,194.960007,9295900,178.202865
2012-10-17,201.210007,203.410004,198.550003,200.630005,12673900,183.385518
2012-10-16,209.940002,211.00,209.470001,211.00,5632100,192.864194
2012-10-15,208.880005,209.399994,207.820007,208.929993,3060900,190.972108
2012-10-12,205.639999,207.960007,205.559998,207.800003,2712000,189.939242
2012-10-11,206.570007,207.270004,205.630005,205.759995,2910000,188.074576
2012-10-10,207.820007,208.229996,205.050003,205.820007,4024500,188.129431
2012-10-09,209.949997,210.740005,207.699997,207.990005,3580400,190.112914
2012-10-08,210.020004,210.639999,209.210007,209.820007,1982600,191.785624
2012-10-05,211.149994,211.789993,210.059998,210.589996,2858400,192.489431
2012-10-04,210.279999,210.970001,208.529999,210.389999,2957500,192.306624
2012-10-03,209.940002,211.300003,209.300003,210.509995,3192300,192.416306
2012-10-02,210.960007,211.470001,208.50,209.839996,3321000,191.803895
2012-10-01,208.009995,211.75,207.940002,210.470001,5456900,192.37975
2012-09-28,205.660004,208.320007,205.309998,207.449997,4910900,189.61932
2012-09-27,204.369995,206.899994,204.139999,205.910004,2771900,188.211692
2012-09-26,205.050003,205.979996,203.899994,204.00,3423300,186.465856
2012-09-25,205.600006,207.320007,204.949997,204.979996,3345200,187.36162
2012-09-24,205.020004,206.059998,204.899994,205.289993,3511100,187.644972
2012-09-21,207.360001,207.940002,205.919998,205.979996,12771500,188.275668
2012-09-20,205.850006,206.990005,205.300003,206.179993,3739100,188.458475
2012-09-19,207.550003,207.570007,206.009995,206.429993,2605600,188.686987
2012-09-18,206.880005,207.880005,206.479996,207.070007,2476100,189.271991
2012-09-17,205.550003,207.990005,205.550003,207.149994,3275100,189.345103
2012-09-14,206.240005,207.649994,206.050003,206.809998,4057100,189.03433
2012-09-13,204.380005,206.809998,203.460007,206.360001,3879600,188.623011
2012-09-12,203.520004,204.649994,202.960007,203.770004,3284000,186.255629
2012-09-11,200.550003,203.460007,200.509995,203.270004,3910600,185.798605
2012-09-10,199.389999,201.820007,198.729996,200.949997,4208000,183.678006
2012-09-07,199.119995,199.50,198.080002,199.50,3413700,182.352639
2012-09-06,196.259995,199.460007,196.110001,199.100006,3931700,181.987025
2012-09-05,194.410004,195.850006,193.889999,195.039993,3312500,178.275977
2012-09-04,196.610001,197.169998,193.25,194.539993,4514400,177.818953
2012-08-31,194.309998,195.949997,193.460007,194.850006,3193300,178.10232
2012-08-30,194.770004,195.470001,193.179993,193.369995,2740900,176.749518
2012-08-29,195.130005,196.039993,194.899994,195.080002,2141400,178.312547
2012-08-28,195.559998,196.110001,194.50,194.869995,2539200,178.120591
2012-08-27,197.960007,198.300003,195.610001,195.690002,2498800,178.870117
2012-08-24,194.960007,198.110001,194.199997,197.770004,2639500,180.771339
2012-08-23,197.039993,197.369995,195.440002,195.699997,2757400,178.879252
2012-08-22,198.639999,198.649994,196.899994,197.25,3296100,180.29603
2012-08-21,200.990005,201.00,198.369995,198.649994,3111300,181.575692
2012-08-20,200.690002,201.130005,200.029999,200.50,2336000,183.266687
2012-08-17,201.080002,202.00,200.660004,201.220001,2551800,183.924803
2012-08-16,198.770004,201.320007,198.119995,200.839996,2729500,183.57746
2012-08-15,198.899994,199.330002,197.919998,198.399994,2111800,181.34718
2012-08-14,198.880005,199.330002,197.720001,198.289993,2562300,181.246634
2012-08-13,198.880005,199.979996,197.789993,199.009995,2418300,181.90475
2012-08-10,197.869995,199.369995,197.240005,199.289993,2600500,182.160682
2012-08-09,198.619995,199.460007,197.889999,198.419998,2160100,181.365465
2012-08-08,198.270004,199.690002,198.160004,199.029999,2068300,181.923035
2012-08-07,199.429993,200.880005,198.800003,199.929993,3209400,181.968724
2012-08-06,198.759995,199.940002,198.520004,198.759995,2337800,180.903836
2012-08-03,196.479996,198.949997,196.160004,198.520004,3278100,180.685406
2012-08-02,194.160004,196.600006,193.020004,194.449997,2812600,176.981039
2012-08-01,196.960007,197.850006,194.720001,195.179993,2559300,177.645454
2012-07-31,196.50,197.580002,195.880005,195.979996,3507000,178.373586
2012-07-30,196.320007,197.839996,195.919998,196.679993,2787000,179.010697
2012-07-27,195.100006,197.410004,193.949997,196.389999,4177300,178.746756
2012-07-26,193.490005,194.949997,192.570007,193.949997,3282900,176.525958
2012-07-25,190.309998,192.770004,189.320007,191.080002,3833800,173.913797
2012-07-24,190.919998,191.320007,188.559998,190.339996,3597100,173.240272
2012-07-23,189.779999,191.300003,188.199997,190.830002,3904500,173.686256
2012-07-20,194.089996,194.899994,192.169998,192.449997,4789700,175.160715
2012-07-19,193.399994,196.850006,192.970001,195.339996,10395400,177.791083
2012-07-18,184.149994,188.589996,183.550003,188.25,8019500,171.338036
2012-07-17,185.729996,186.289993,183.199997,183.649994,5158600,167.151284
2012-07-16,185.580002,186.100006,184.580002,184.789993,3144400,168.188869
2012-07-13,183.460007,186.330002,183.029999,186.009995,3933000,169.299268
2012-07-12,184.25,184.389999,181.850006,183.089996,4931300,166.641596
2012-07-11,186.220001,187.360001,183.509995,185.25,5456100,168.607549
2012-07-10,190.300003,191.139999,185.600006,186.259995,4690300,169.526808
2012-07-09,190.759995,191.00,188.050003,189.669998,3988100,172.630465
2012-07-06,193.919998,193.940002,189.740005,191.410004,4952900,174.214152
2012-07-05,194.880005,196.850006,193.630005,195.289993,2690200,177.745572
2012-07-03,195.460007,196.339996,194.910004,195.929993,1450400,178.328075
2012-07-02,196.360001,197.199997,194.850006,195.830002,2827000,178.237067
2012-06-29,194.550003,195.809998,192.410004,195.580002,5259600,178.009527
2012-06-28,191.229996,192.080002,188.899994,191.399994,3967300,174.205042
2012-06-27,192.139999,193.699997,190.899994,193.00,2762700,175.661307
2012-06-26,193.539993,193.679993,190.75,191.949997,3435900,174.705634
2012-06-25,192.479996,193.389999,191.679993,192.860001,3211600,175.533884
2012-06-22,193.869995,194.880005,193.220001,193.699997,8823000,176.298417
2012-06-21,199.070007,199.449997,193.190002,193.389999,4316600,176.016269
2012-06-20,198.699997,199.740005,197.50,198.779999,3378200,180.922043
2012-06-19,198.830002,199.990005,198.800003,198.929993,3297600,181.058562
2012-06-18,197.570007,199.639999,197.169998,198.289993,3378900,180.476059
2012-06-15,196.080002,199.270004,195.399994,199.100006,6389000,181.213302
2012-06-14,193.00,195.830002,192.740005,195.100006,3585000,177.572653
2012-06-13,194.360001,195.190002,192.350006,193.100006,3247700,175.752328
2012-06-12,192.139999,194.669998,192.139999,194.550003,3023700,177.072061
2012-06-11,196.600006,196.699997,192.369995,192.509995,3273300,175.215322
2012-06-08,193.710007,195.139999,192.699997,195.139999,2479200,177.609053
2012-06-07,195.279999,195.830002,193.940002,194.440002,3701100,176.971942
2012-06-06,190.779999,194.00,190.020004,193.990005,3641300,176.562372
2012-06-05,187.919998,189.850006,187.559998,189.199997,3556500,172.202687
2012-06-04,188.339996,189.380005,187.00,188.539993,4624500,171.601977
2012-06-01,190.119995,191.720001,188.600006,189.080002,5206400,172.093472
2012-05-31,194.100006,194.929993,192.00,192.899994,9287500,175.570285
2012-05-30,194.800003,195.470001,193.770004,194.529999,3602500,177.053854
2012-05-29,195.220001,198.080002,195.220001,196.460007,3618500,178.810474
2012-05-25,195.110001,196.00,194.00,194.300003,2901900,176.84452
2012-05-24,195.990005,196.279999,194.00,196.089996,3569300,178.473705
2012-05-23,195.529999,196.490005,193.199997,196.119995,4100000,178.501008
2012-05-22,198.039993,198.259995,196.059998,196.820007,3567100,179.138133
2012-05-21,195.979996,197.929993,194.630005,197.759995,3831700,179.993674
2012-05-18,198.779999,198.779999,195.160004,195.880005,5737100,178.282578
2012-05-17,199.669998,200.789993,197.639999,197.889999,5626300,180.111999
2012-05-16,199.419998,201.350006,198.179993,199.729996,5001000,181.786694
2012-05-15,199.440002,201.470001,198.759995,199.039993,2987400,181.15868
2012-05-14,199.919998,200.710007,198.559998,199.440002,3029200,181.522753
2012-05-11,199.960007,202.119995,199.949997,201.169998,2391500,183.09733
2012-05-10,201.00,203.25,200.020004,200.600006,3830500,182.578545
2012-05-09,199.990005,203.00,199.059998,201.229996,3742500,183.151938
2012-05-08,202.440002,203.059998,199.720001,201.479996,3881500,183.379478
2012-05-07,203.960007,204.770004,202.899994,203.75,3373400,184.671913
2012-05-04,206.470001,207.110001,204.399994,204.990005,4023600,185.795811
2012-05-03,208.270004,208.919998,206.550003,207.240005,2826600,187.835132
2012-05-02,206.970001,208.270004,206.910004,208.059998,2360300,188.578345
2012-05-01,207.179993,208.929993,206.710007,208.00,2715900,188.523965
2012-04-30,206.710007,207.960007,206.320007,207.080002,2773200,187.690111
2012-04-27,206.470001,208.169998,205.910004,206.809998,3496900,187.445388
2012-04-26,203.399994,206.210007,203.399994,205.580002,3302700,186.330563
2012-04-25,202.020004,203.690002,201.800003,203.570007,4003400,184.508774
2012-04-24,199.059998,202.479996,198.869995,200.00,5626300,181.273043
2012-04-23,197.889999,199.100006,196.789993,198.619995,3618800,180.022255
2012-04-20,199.830002,200.119995,199.089996,199.600006,4758200,180.910503
2012-04-19,200.029999,201.259995,197.520004,199.509995,5762900,180.828919
2012-04-18,202.429993,204.070007,200.00,200.130005,10153500,181.390875
2012-04-17,204.570007,207.639999,204.149994,207.449997,6065500,188.025461
2012-04-16,204.740005,205.970001,202.720001,202.720001,3826600,183.738358
2012-04-13,204.320007,204.649994,202.800003,202.800003,3767000,183.810869
2012-04-12,202.800003,205.559998,202.639999,205.320007,2929600,186.094913
2012-04-11,203.990005,204.320007,202.460007,202.580002,3366200,183.611467
2012-04-10,204.940002,205.740005,202.169998,202.330002,4132900,183.384876
2012-04-09,204.399994,206.169998,203.369995,204.940002,3326900,185.75049
2012-04-05,205.149994,205.679993,204.460007,205.470001,3809000,186.230862
2012-04-04,206.220001,206.979996,205.190002,206.050003,4404000,186.756555
2012-04-03,209.309998,210.690002,208.539993,209.50,4091500,189.883513
2012-04-02,208.960007,209.690002,208.089996,209.470001,3387900,189.856323
2012-03-30,208.740005,209.119995,208.009995,208.649994,3215200,189.113097
2012-03-29,206.089996,208.50,206.020004,208.270004,3403700,188.768687
2012-03-28,207.440002,208.690002,206.270004,207.289993,3265700,187.880439
2012-03-27,208.460007,208.660004,207.00,207.179993,2704500,187.780739
2012-03-26,206.449997,207.919998,206.320007,207.770004,3418200,188.315505
2012-03-23,205.889999,205.960007,204.559998,205.479996,3036200,186.239921
2012-03-22,204.00,205.990005,203.960007,205.490005,3307800,186.248993
2012-03-21,204.320007,205.770004,204.300003,204.690002,3329900,185.523898
2012-03-20,204.740005,205.00,203.699997,204.25,3695100,185.125095
2012-03-19,205.710007,206.529999,204.50,205.720001,3763200,186.457453
2012-03-16,207.029999,207.520004,206.009995,206.009995,9637000,186.720293
2012-03-15,204.940002,206.179993,204.740005,206.00,3621100,186.711234
2012-03-14,203.779999,205.149994,203.639999,204.720001,4602300,185.551088
2012-03-13,201.720001,203.899994,201.610001,203.779999,4866000,184.699103
2012-03-12,200.929993,201.570007,200.229996,201.00,3119700,182.179408
2012-03-09,199.979996,201.100006,199.720001,200.619995,3178200,181.834985
2012-03-08,199.240005,199.990005,198.649994,199.809998,3145800,181.100832
2012-03-07,198.089996,198.570007,197.309998,197.770004,3346900,179.251853
2012-03-06,199.139999,199.639999,196.809998,197.259995,5214700,178.789597
2012-03-05,198.360001,201.190002,198.300003,200.660004,6938000,181.871248
2012-03-02,197.100006,198.889999,197.059998,198.809998,3727400,180.194466
2012-03-01,197.229996,198.470001,196.929993,197.529999,3560300,179.03432
2012-02-29,197.860001,199.169998,196.449997,196.729996,5117100,178.309225
2012-02-28,197.75,198.960007,197.429993,197.979996,3167400,179.442182
2012-02-27,196.779999,198.710007,196.100006,197.529999,3758400,179.03432
2012-02-24,198.380005,198.559998,196.610001,197.759995,3353200,179.24278
2012-02-23,193.869995,199.229996,193.279999,197.610001,8032700,179.106831
2012-02-22,193.029999,194.740005,192.75,193.869995,3275800,175.71702
2012-02-21,193.729996,194.240005,192.460007,193.389999,3293600,175.281969
2012-02-17,193.710007,193.860001,192.300003,193.419998,3746500,175.309158
2012-02-16,192.610001,193.25,192.00,193.020004,3525500,174.946618
2012-02-15,192.309998,193.440002,191.259995,192.25,4020900,174.248713
2012-02-14,191.759995,192.600006,190.830002,192.220001,3398100,174.221523
2012-02-13,193.309998,193.690002,191.740005,192.619995,2458800,174.584063
2012-02-10,191.759995,192.429993,191.279999,192.419998,3391100,174.402793
2012-02-09,193.029999,194.460007,192.550003,193.130005,3876400,175.046319
2012-02-08,192.779999,193.580002,191.729996,192.949997,3803800,174.883166
2012-02-07,192.449997,194.139999,191.970001,193.350006,3433000,174.565944
2012-02-06,192.479996,193.759995,192.00,192.820007,3639800,174.087435
2012-02-03,192.929993,194.130005,192.539993,193.639999,4521700,174.827764
2012-02-02,192.720001,193.330002,191.330002,191.529999,3907300,172.922751
2012-02-01,193.210007,194.809998,192.410004,192.619995,5088800,173.906854
2012-01-31,193.089996,193.100006,191.00,192.600006,4826800,173.888807
2012-01-30,189.389999,192.729996,188.220001,192.50,4359000,173.798516
2012-01-27,190.009995,191.770004,189.809998,190.460007,3360400,171.95671
2012-01-26,191.789993,192.789993,190.470001,190.979996,4004700,172.426181
2012-01-25,191.330002,192.240005,189.610001,191.729996,4359700,173.103318
2012-01-24,188.630005,192.300003,188.520004,191.929993,5345700,173.283886
2012-01-23,187.910004,190.520004,187.669998,189.979996,5751700,171.523332
2012-01-20,185.770004,188.970001,184.75,188.520004,12849700,170.205179
2012-01-19,181.789993,182.360001,180.350006,180.520004,8567200,162.982384
2012-01-18,179.830002,181.600006,179.50,181.070007,4600600,163.478954
2012-01-17,180.360001,182.00,179.320007,180.00,6003400,162.512898
2012-01-13,179.479996,179.610001,177.350006,179.160004,5279200,161.754508
2012-01-12,181.860001,181.910004,178.380005,180.550003,6881000,163.009468
2012-01-11,180.729996,182.809998,180.50,182.320007,4110800,164.607516
2012-01-10,183.229996,183.720001,181.199997,181.309998,5161000,163.695629
2012-01-09,182.199997,182.270004,180.270004,181.589996,5201200,163.948426
2012-01-06,184.389999,184.479996,182.309998,182.539993,4897100,164.80613
2012-01-05,184.809998,185.029999,183.100006,184.660004,4463100,166.72018
2012-01-04,185.570007,186.330002,184.940002,185.539993,4346700,167.514678
2012-01-03,186.729996,188.710007,186.00,186.300003,5646000,168.200853
2011-12-30,186.330002,186.479996,183.850006,183.880005,3530900,166.015959
2011-12-29,184.070007,186.229996,184.009995,186.179993,2941600,168.092501
2011-12-28,185.190002,185.399994,183.339996,183.990005,2872000,166.115273
2011-12-27,184.970001,185.850006,184.389999,184.949997,2775200,166.982
2011-12-23,183.110001,184.850006,181.889999,184.75,3052300,166.801433
2011-12-22,182.710007,182.800003,181.00,182.039993,5052000,164.354705
2011-12-21,183.220001,183.50,179.039993,181.470001,9282500,163.840088
2011-12-20,185.50,187.330002,184.759995,187.240005,4740100,169.049533
2011-12-19,184.509995,184.690002,182.25,182.889999,5039900,165.122133
2011-12-16,188.009995,188.009995,181.910004,183.570007,11849400,165.736078
2011-12-15,190.479996,191.199997,186.889999,187.479996,4474500,169.266208
2011-12-14,189.839996,190.279999,188.00,188.720001,5057700,170.385747
2011-12-13,193.460007,194.300003,190.639999,191.149994,5008400,172.579664
2011-12-12,193.639999,193.899994,191.220001,192.179993,3796100,173.509598
2011-12-09,192.910004,194.869995,192.399994,194.559998,4847900,175.658384
2011-12-08,192.479996,193.800003,191.070007,191.580002,4369000,172.967897
2011-12-07,191.990005,194.899994,191.279999,194.050003,5081700,175.197936
2011-12-06,190.649994,193.529999,190.320007,192.940002,4144900,174.195772
2011-12-05,191.179993,193.610001,190.380005,190.839996,5699400,172.299783
2011-12-02,189.919998,191.330002,189.449997,189.660004,4962200,171.234427
2011-12-01,187.009995,189.990005,186.770004,189.449997,4858800,171.044823
2011-11-30,184.570007,188.350006,184.210007,188.00,7836800,169.735694
2011-11-29,182.020004,183.309998,180.839996,180.940002,3661600,163.361579
2011-11-28,182.710007,182.929993,180.669998,182.210007,4524200,164.508202
2011-11-25,178.009995,179.559998,177.059998,177.059998,2232800,159.858519
2011-11-23,180.669998,181.490005,177.520004,177.949997,4800900,160.662054
2011-11-22,182.220001,182.979996,180.289993,181.309998,4178600,163.695629
2011-11-21,183.369995,183.960007,180.00,181.479996,5145100,163.849112
2011-11-18,186.710007,186.970001,184.660004,185.240005,4440900,167.243834
2011-11-17,186.809998,188.830002,183.389999,185.729996,5840500,167.686222
2011-11-16,187.820007,189.899994,186.300003,186.619995,4616800,168.489757
2011-11-15,187.490005,189.970001,185.639999,188.75,4585300,170.412831
2011-11-14,189.169998,189.839996,186.850006,187.350006,6038600,169.148847
2011-11-11,185.270004,187.830002,185.139999,187.380005,3665300,169.175932
2011-11-10,183.580002,184.770004,181.869995,183.350006,3881600,165.53745
2011-11-09,184.199997,185.240005,181.160004,182.240005,5494800,164.535286
2011-11-08,187.479996,187.880005,185.509995,187.25,4330600,169.058557
2011-11-07,186.220001,187.729996,184.75,187.320007,3530800,168.444631
2011-11-04,186.270004,187.139999,184.740005,186.380005,3237600,167.599348
2011-11-03,185.130005,187.779999,184.020004,187.300003,4953500,168.426642
2011-11-02,184.00,185.25,183.029999,183.919998,4136600,165.387225
2011-11-01,181.550003,183.259995,180.740005,181.350006,5881200,163.076199
2011-10-31,185.589996,186.910004,184.630005,184.630005,4710000,166.025687
2011-10-28,185.570007,188.070007,185.279999,187.449997,5009800,168.561522
2011-10-27,184.990005,187.00,183.179993,185.880005,7057800,167.149731
2011-10-26,181.740005,182.279999,179.029999,181.970001,5387700,163.63372
2011-10-25,181.660004,182.970001,180.009995,180.360001,5373100,162.185952
2011-10-24,181.509995,183.389999,180.619995,182.25,5890600,163.885505
2011-10-21,179.110001,181.669998,178.75,181.630005,8054200,163.327984
2011-10-20,178.130005,179.240005,176.169998,177.25,7513800,159.389332
2011-10-19,179.679993,179.809998,177.009995,177.389999,6708300,159.515224
2011-10-18,178.00,179.380005,176.25,178.899994,15729400,160.873063
2011-10-17,189.710007,190.160004,185.899994,186.589996,8790300,167.788179
2011-10-14,188.190002,190.529999,187.729996,190.529999,5368200,171.331166
2011-10-13,184.970001,187.50,184.50,186.820007,4399200,167.995013
2011-10-12,186.080002,188.00,185.649994,186.119995,5338200,167.365538
2011-10-11,184.589996,186.00,184.110001,185.00,5330500,166.3584
2011-10-10,183.00,186.630005,182.899994,186.619995,5784800,167.815155
2011-10-07,182.320007,183.720001,181.639999,182.389999,6842600,164.011397
2011-10-06,176.809998,181.990005,175.660004,181.690002,7180900,163.381935
2011-10-05,174.570007,177.300003,172.679993,176.850006,5851700,159.029643
2011-10-04,171.539993,175.070007,168.880005,174.740005,9200000,157.132258
2011-10-03,174.360001,177.919998,173.039993,173.289993,9042600,155.828357
2011-09-30,176.009995,178.270004,174.75,174.869995,7807400,157.249149
2011-09-29,179.690002,180.910004,175.529999,179.169998,6944300,161.11586
2011-09-28,177.970001,180.75,177.080002,177.550003,7732200,159.659105
2011-09-27,176.820007,179.619995,176.429993,177.710007,7638800,159.802986
2011-09-26,170.960007,174.699997,169.860001,174.509995,6745700,156.925424
2011-09-23,166.990005,169.539993,165.759995,169.339996,5586600,152.276383
2011-09-22,168.330002,169.970001,166.50,168.619995,8195600,151.628933
2011-09-21,175.00,177.669998,172.619995,173.020004,7043100,155.585573
2011-09-20,173.570007,177.429993,172.699997,174.720001,6209600,157.114269
2011-09-19,169.50,173.869995,169.429993,173.130005,4755600,155.684489
2011-09-16,171.330002,172.990005,169.740005,172.990005,11048100,155.558597
2011-09-15,168.639999,170.160004,167.229996,170.089996,5464400,152.950809
2011-09-14,164.009995,169.660004,161.990005,167.240005,6980700,150.387998
2011-09-13,163.639999,163.919998,161.539993,163.429993,4723800,146.961903
2011-09-12,160.039993,162.440002,158.759995,162.419998,5247200,146.053681
2011-09-09,164.570007,165.190002,160.809998,161.369995,6743900,145.109482
2011-09-08,167.00,169.580002,165.100006,165.25,6027200,148.598516
2011-09-07,167.279999,167.899994,166.160004,167.309998,6796600,150.450938
2011-09-06,163.059998,165.550003,162.199997,165.110001,5761200,148.472624
2011-09-02,167.690002,168.929993,166.00,166.979996,4979100,150.154188
2011-09-01,172.710007,173.679993,170.119995,170.330002,5463900,153.16663
2011-08-31,173.289993,173.720001,170.710007,171.910004,6074200,154.587422
2011-08-30,172.059998,173.509995,170.880005,172.509995,4477700,155.126955
2011-08-29,170.580002,172.720001,170.360001,172.619995,5293400,155.225871
2011-08-26,164.850006,169.330002,163.279999,169.139999,6438200,152.096538
2011-08-25,167.520004,168.529999,164.850006,165.580002,6751600,148.895266
2011-08-24,164.130005,166.830002,163.350006,166.759995,6427000,149.956356
2011-08-23,160.649994,164.589996,159.529999,164.320007,6923300,147.762235
2011-08-22,161.350006,161.679993,157.619995,158.979996,7249100,142.960312
2011-08-19,162.169998,163.940002,157.130005,157.539993,14068600,141.665412
2011-08-18,166.320007,166.460007,160.160004,163.830002,15082600,147.321605
2011-08-17,171.570007,172.990005,169.889999,171.479996,5129700,154.200744
2011-08-16,172.190002,172.190002,169.00,171.240005,5585400,153.984937
2011-08-15,171.320007,174.00,170.389999,172.990005,7645400,155.558597
2011-08-12,168.50,169.380005,165.830002,168.199997,5187000,151.251256
2011-08-11,164.100006,168.770004,162.940002,166.729996,9175600,149.92938
2011-08-10,168.179993,169.229996,161.850006,162.539993,13993600,146.161585
2011-08-09,167.460007,171.050003,162.00,170.610001,12517600,153.418414
2011-08-08,168.830002,172.610001,166.00,166.220001,15804900,149.470775
2011-08-05,172.100006,174.220001,166.520004,172.979996,11871800,154.875171
2011-08-04,176.50,177.919998,171.179993,171.479996,11022300,153.532168
2011-08-03,177.669998,179.229996,175.410004,178.830002,6722000,160.112891
